,corp_code,stock_code,corp_cls,corp_name,sector,product
2226,00140946,009180,Y,한솔로지스틱스,기타 운송관련 서비스업,"지류펄프 보관창고 운영/화물취급,화물운송알선,물류컨설팅/종합쇼핑몰운영,통신판매,인터넷백화점"
2227,00625942,114810,K,한솔아이원스,특수 목적용 기계 제조업,"반도체 장비 부품 제조 및 세정, LCD 장비 부품 제조"
2228,00470829,070590,K,한솔인티큐브,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",기업통신 및 무선인터넷
2229,01060744,213500,Y,한솔제지,"펄프, 종이 및 판지 제조업","인쇄용지, 산업용지, 특수지 제조 및 판매"
2230,00140955,014680,Y,한솔케미칼,기초 화학물질 제조업,"과산화수소,라텍스,요소수지,수소액화탄산,차아황산소다 제조,판매,디지털카메라용 인화필름 제조,수출"
2231,00157399,004710,Y,한솔테크닉스,전자부품 제조업,"백라이트유닛,인버터,폴리바리콘,모니터,통신장비 제조"
2232,00103626,010420,Y,한솔피엔에스,기타 전문 도매업,"정보시스템구축 및 유지보수, 포장재제조 및 가공, 지류가공 및 판매"
2233,00171636,004150,Y,한솔홀딩스,기타 금융업,"지주회사,경영자문컨설팅"
2234,00203582,025750,Y,한솔홈데코,제재 및 목재 가공업,"PB,MDF,바닥재,강화,재생목재,LPM,제재목 제조,도소매,무역/임업,벌목관련 사업"
2235,00349060,042520,K,한스바이오메드,의료용품 및 기타 의약 관련제품 제조업,"인체이식용조직(인조피부,인조뼈),의료용시술재료(가슴보형물)"
2236,00162063,004960,Y,한신공영,건물 건설업,"토목공사,건축공사,주택건설,유통업(백화점),문화교실,주차장"
2237,00162072,011700,Y,한신기계공업,일반 목적용 기계 제조업,"공기압축기,공구류 제조,판매/오파"
2238,00488989,078350,K,한양디지텍,반도체 제조업,메모리 모듈
2239,00216762,045100,K,한양이엔지,"건축기술, 엔지니어링 및 관련 기술 서비스업",반도체배관설비
2240,00162416,001750,Y,한양증권,금융 지원 서비스업,증권업
2241,00161125,018880,Y,한온시스템,일반 목적용 기계 제조업,"자동차용부품(라디에이터,히터,에어콘,압축기,콘덴서,컴퓨레사) 제조,도매"
2242,00162586,009420,Y,한올바이오파마,의약품 제조업,"의약품 제조,도매/부동산 임대"
2243,00129509,014130,Y,한익스프레스,도로 화물 운송업,"특수화물 운송(유류,화학류,벌크제품 등),냉동차,탱크로리운송,복합운송 주선,임대,택배/특장차,중기 제조,판매"
2244,00162832,024740,K,한일단조,자동차 신품 부품 제조업,단조품
2245,00162911,005860,K,한일사료,동물용 사료 및 조제식품 제조업,배합사료
2246,01319808,300720,Y,한일시멘트,"시멘트, 석회, 플라스터 및 그 제품 제조업","시멘트, 레미콘, 레미탈"
2247,00809429,123840,K,한일진공,특수 목적용 기계 제조업,진공장비
2248,00163196,002220,Y,한일철강,1차 철강 제조업,"강관류,철판류,금속관류,건축자재,자동차부품 제조,도매"
2249,00164672,006390,Y,한일현대시멘트,"시멘트, 석회, 플라스터 및 그 제품 제조업","시멘트,시멘트반제품 제조,판매/콘도미니엄,스키장,종합레저관광산업,체육진흥사업,사업서비스"
2250,00162993,003300,Y,한일홀딩스,"시멘트, 석회, 플라스터 및 그 제품 제조업",지주사업
2251,00267979,007770,K,한일화학,기초 화학물질 제조업,산화아연
2252,00159218,051600,Y,한전KPS,전기 및 통신 공사업,"일반전기공사,발전설비정비공사,점검,수리,엔지니어링"
2253,00159209,052690,Y,한전기술,"건축기술, 엔지니어링 및 관련 기술 서비스업",원자력발전소 설계 등
2254,00194947,130660,Y,한전산업,"건축기술, 엔지니어링 및 관련 기술 서비스업","발전설비 운전·정비, 전기검침"
2255,00156600,198940,K,한주라이트메탈,1차 비철금속 제조업,알루미늄 기반 경량화 자동차 부품
2256,00163512,002320,Y,한진,도로 화물 운송업,"포장화물,택배산업,항만하역,고속버스사업,운수보관"
2257,00163673,003480,Y,한진중공업홀딩스,연료용 가스 제조 및 배관공급업,지주회사
2258,00983040,180640,Y,한진칼,항공 여객 운송업,"지주사업, 경영자문 및 컨설팅"
2259,00163716,005110,Y,한창,기계장비 및 관련 물품 도매업,"소화기, 통신장비 유통"
2260,00202839,079170,K,한창산업,1차 비철금속 제조업,"아연말,리튬브로마이드,산화망간,인산아연"
2261,00163761,009460,Y,한창제지,"펄프, 종이 및 판지 제조업","마닐라판지,고급백판지(ALL PULP) 제조,판매,수출입"
2262,00534598,372910,Y,한컴라이프케어,의료용 기기 제조업,"공기호흡기, 방독면, 보호복 등"
2263,00363592,054920,K,한컴위드,소프트웨어 개발 및 공급업,전자상거래 보안 솔루션
2264,00140566,002680,K,한탑,"곡물가공품, 전분 및 전분제품 제조업","소맥분(밀가루),배합사료"
2265,00160588,000880,Y,한화,기타 화학제품 제조업,"화약,화공품,자동선반류,공작기계 제조,전자교환기,건설,정보통신,종합무역/임직원 및 개인대상 교육,세미나 및 워크샵 중계,동영상광고"
2266,01722437,452260,Y,한화갤러리아,종합 소매업,백화점
2267,01669226,451800,Y,한화리츠,부동산 임대 및 공급업,부동산투자
2268,00113058,088350,Y,한화생명,보험업,생명보험
2269,00135917,000370,Y,한화손해보험,보험업,손해보험
2270,00162461,009830,Y,한화솔루션,기초 화학물질 제조업,"합성수지,유화부문(LDPE,LLDPE)제품 제조,플라스틱가공품(PVC),CA,무기화학제품,부동산업"
2271,00339391,272210,Y,한화시스템,전자부품 제조업,"정밀기기(육해공군관련전자제어시스템,열영상감시장비,탐지추적장치,전투지휘체계시스템) 제조"
2272,00126566,012450,Y,한화에어로스페이스,"항공기,우주선 및 부품 제조업","항공기엔진,특수방산장비 제조/정비사업"
2273,00148610,003530,Y,한화투자증권,금융 지원 서비스업,"유가증권 위탁매매,자기매매,인수주선"
2274,01572489,386580,K,한화플러스제2호스팩,금융 지원 서비스업,-
2275,01663055,430460,K,한화플러스제3호스팩,금융 지원 서비스업,기업 인수 합병
2276,01032413,195870,Y,해성디에스,전자부품 제조업,반도체 패키지용 Substrate
2277,00219361,034810,K,해성산업,기타 금융업,시설관리 용역 및 부동산 임대
2278,00483735,076610,K,해성옵틱스,사진장비 및 광학기기 제조업,휴대폰용 렌즈모듈 및 카메라모듈
2279,00453442,059270,K,해성티피씨,기타 금속 가공제품 제조업,기어 및 동력전달장치
2280,00428321,101530,Y,해태제과식품,기타 식품 제조업,"홈런볼, 오예스, 맛동산, 부라보콘 등"
2281,00793155,220180,K,핸디소프트,소프트웨어 개발 및 공급업,"EKP, BPM, 네트워크장비"
2282,00119140,143210,Y,핸즈코퍼레이션,자동차 신품 부품 제조업,자동차 알루미늄 휠
2283,01160512,900270,K,헝셩그룹,기타 금융업,자회사 제품 : 아동용 완구 및 아동복 등
2284,01013311,214180,K,헥토이노베이션,기타 정보 서비스업,휴대폰부가서비스
2285,00763701,234340,K,헥토파이낸셜,기타 정보 서비스업,"가상계좌중계, 간편현금결제"
2286,00359395,084990,K,헬릭스미스,자연과학 및 공학 연구개발업,"바이오신약, 천연물신약 연구개발"
2287,00164478,000720,Y,현대건설,토목 건설업,"공사수입,주택분양,건설산업부문 설계,감리 등 엔지니어링서비스"
2288,00164502,170030,K,현대공업,자동차 신품 부품 제조업,"시트패드, 암레스트, 헤드레스트"
2289,01721809,453340,Y,현대그린푸드,종합 소매업,"푸드서비스(단체급식), 식자재유통서비스, 공산품/생식품 유통서비스"
2290,00360595,086280,Y,현대글로비스,기타 운송관련 서비스업,"화물운송주선,화물포장,자동차 수리/산업용 기계장비 임대"
2291,00302926,064350,Y,현대로템,철도장비 제조업,"철도차량, 특수중기, 산업기계"
2292,00300548,079430,Y,현대리바트,가구 제조업,"일반목재가구(책상,침실가구),주방가구,목창호,사무용가구,선실가구 제조"
2293,00164788,012330,Y,현대모비스,자동차 신품 부품 제조업,"자동차A/S용 부품,컨테이너,특수중기,산업기계제품 생산,판매,부품모듈화,부품수출사업,환경/플랜트사업,특수중기부문(컨테이너)"
2294,01358463,319400,K,현대무벡스,일반 목적용 기계 제조업,"물류자동화, IT서비스"
2295,00164609,010620,Y,현대미포조선,선박 및 보트 건조업,"선박수리,선박개조,선박신조"
2296,00313649,048410,K,현대바이오,기타 화학제품 제조업,화장품 및 화장품원료
2297,00347062,052260,K,현대바이오랜드,기타 화학제품 제조업,"천연물질 추출물, 미생물 배양제품"
2298,00428251,069960,Y,현대백화점,종합 소매업,백화점
2299,00125743,004560,Y,현대비앤지스틸,1차 철강 제조업,"스텐레스냉연강판,특수강 제조"
2300,00164706,004310,Y,현대약품,의약품 제조업,"타코실, 마이녹실, 테놀민, 미에로화이바 등"
2301,00228536,041440,K,현대에버다임,특수 목적용 기계 제조업,"콘크리트펌프트럭, 중장비개량사업"
2302,00255044,039010,K,현대에이치티,통신 및 방송 장비 제조업,스마트홈 제조
2303,00164724,017800,Y,현대엘리베이터,일반 목적용 기계 제조업,"엘리베이터,에스컬레이터,공항,공정,크린룸,병원 물류시스템,수,배송센터,고속소팅시스템,주차설비 제조,판매,보수"
2304,00362441,307950,Y,현대오토에버,소프트웨어 개발 및 공급업,"전산실운영, 시스템구축, 전산장비 납품, SOC/건축 사업"
2305,00106623,011210,Y,현대위아,자동차 신품 부품 제조업,"자동차부품, 공작기계 등"
2306,00656951,090850,K,현대이지웰,소프트웨어 개발 및 공급업,선택적복리후생서비스
2307,01205851,267260,Y,현대일렉트릭,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","변압기, 고압차단기, 회전기, 배전반 등"
2308,00164742,005380,Y,현대자동차,자동차용 엔진 및 자동차 제조업,"자동차(승용차,버스,트럭,특장차),자동차부품,자동차전착도료 제조,차량정비사업"
2309,00145880,004020,Y,현대제철,1차 철강 제조업,"H형강,제철,제강,철근,압연,스테인레스,주강,시트파일 제조,수출입,중기부품(탱크바퀴)제조,판매"
2310,00105280,005440,Y,현대지에프홀딩스,종합 소매업,"백화점,여행알선,숙박,음식점/부동산 임대"
2311,00137997,001500,Y,현대차증권,금융 지원 서비스업,"유가증권의매매,위탁매매,유가증권의 중개,대리/부동산 임대"
2312,00164812,011760,Y,현대코퍼레이션,상품 종합 도매업,"자동차,철강,기계,선박,플랜트,컴퓨터,전자제품 수출,수출입대행/자원(탄광,유전) 개발"
2313,01108099,227840,Y,현대코퍼레이션홀딩스,음·식료품 및 담배 도매업,"브랜드사업, 육류유통"
2314,00403632,126560,Y,현대퓨처넷,전기 통신업,"디지털 사이니지, 기업 메시징 등"
2315,00164973,001450,Y,현대해상,보험업,손해보험(자동차보험)
2316,00412597,057050,Y,현대홈쇼핑,무점포 소매업,TV홈쇼핑 도소매/홈쇼핑프로그램 제작
2317,00367455,092300,K,현우산업,전자부품 제조업,인쇄회로판(PCB)
2318,00808068,138360,K,협진,기타 화학제품 제조업,기계제조
2319,00142713,011080,K,형지I&C,봉제의복 제조업,"의복, 악세사리"
2320,00441243,093240,Y,형지엘리트,봉제의복 제조업,"학생복,스포츠의류,작업복 제조,도매"
2321,00165343,003010,Y,혜인,기계장비 및 관련 물품 도매업,"건설기계,산업용 기계장비(진공흡인차,세정차),스테거크레인,비상용발전기,해상용엔진 도소매/창고"
2322,00226316,111110,Y,호전실업,봉제의복 제조업,스포츠웨어 및 아웃도어 웨어 OEM
2323,00165680,008770,Y,호텔신라,기타 상품 전문 소매업,"면세판매,관광숙박,외식사업,예식업"
2324,00288495,060560,K,홈센타홀딩스,기타 전문 도매업,"건축자재,레미콘"
2325,00385336,064240,K,홈캐스트,영상 및 음향기기 제조업,디지털 셋톱박스
2326,00217743,039610,K,화성밸브,일반 목적용 기계 제조업,"가스밸브, 매몰용접용 볼밸브, 온수분배기"
2327,00174527,002460,Y,화성산업,건물 건설업,아파트 건설
2328,01532603,378850,Y,화승알앤에이,자동차 신품 부품 제조업,자동차용 고무제품
2329,01128613,241590,Y,화승엔터프라이즈,신발 및 신발 부분품 제조업,
2330,00166227,006060,Y,화승인더스트리,플라스틱제품 제조업,"포장용 합성수지 제조/신발,필름 판매/부동산 임대"
2331,00166272,013520,Y,화승코퍼레이션,자동차 신품 부품 제조업,"산업용 고무제품(호스시트,벨트,펜더 등) 제조, 판매"
2332,00166315,010690,Y,화신,자동차 신품 부품 제조업,"자동차엔진부품(ARM류,C/MBR류),자동차부품 제조"
2333,00825223,126640,K,화신정공,자동차 신품 부품 제조업,자동차부품
2334,00661847,133820,Y,화인베스틸,1차 철강 제조업,"조선용 형강(부등변 부등후 앵글, 부등호 앵글, 등변앵글 평철 등)"
2335,00527002,127980,K,화인써키트,전자부품 제조업,인쇄회로기판(PCB)
2336,00188973,061250,K,화일약품,의약품 제조업,의약품 원료
2337,00166500,010660,Y,화천기계,특수 목적용 기계 제조업,"선반,밀링,연삭기,CNC선반,CNC밀링,머시닝센타 제조,판매/자동차부품(실린더블럭) 제조"
2338,00166519,000850,Y,화천기공,특수 목적용 기계 제조업,"CNC선반,CNC밀링,연마기(금속공작기계),MC공작기계,COPY밀링기계,주방품 제조,도매"
2339,00166573,016580,Y,환인제약,의약품 제조업,"의약품(신경정신질환치료제,소화기관용약제,연고) 제조,도매"
